prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
EOC,Sig 6,0.07803903520107269,0.025416888296604156,3.070361497064106,0.0021379982277636156,Other,0.004608858455059291,True,3.070361497064106
EOC,Sig 7,0.02380886860191822,0.013659470714628696,1.7430300997256036,0.08132835722187193,Other,0.12180313964111267,False,1.7430300997256036
EOC,Sig 8,0.03938038647174835,0.01364415604621172,2.8862456819146582,0.0038986768986006837,Other,0.007862877778690455,True,2.8862456819146582
EOC,Sig 9,0.01632717065513134,0.014568635262548923,1.120706940690802,0.26241262684212474,Other,0.32915869569047,False,1.120706940690802
EOC,Sig 10,0.022887444123625755,0.014131495729088783,1.619605211111051,0.10531710948120532,Other,0.15135392979334897,False,1.619605211111051
EOC,Sig 11,-0.0005974969826638699,0.03385356813669205,-0.01764945367800906,0.9859185044793612,Other,0.9860596219517754,False,0.01764945367800906
EOC,Sig 12,0.03590258210897446,0.05395212769508362,0.6654525714329905,0.5057610695064105,Other,0.5799347832167744,False,0.6654525714329905
EOC,Sig 13,0.03005785122513771,0.015275459736585617,1.9677215444552156,0.04910008552738443,Other,0.081082710045222,False,1.9677215444552156
EOC,Sig 14,0.03242342919111252,0.014460381120443344,2.24222507837459,0.024946829113300373,Other,0.04359640039217541,True,2.24222507837459
EOC,Sig 15,0.021667884662747383,0.02024945430457592,1.070047831256911,0.28459777946364895,Other,0.3514758168333229,False,1.070047831256911
EOC,Sig 16,0.0239377710968256,0.014589706435799599,1.6407301409497945,0.1008534453121579,Other,0.14581221008986683,False,1.6407301409497945
EOC,Sig 17,0.0206968542188406,0.012963643297553062,1.596530677664296,0.11037036216929685,Other,0.1569061896303798,False,1.596530677664296
EOC,Sig 18,0.017945898696780205,0.01375285629183054,1.3048852046422104,0.19193193995424496,Other,0.25080035710899523,False,1.3048852046422104
EOC,Sig 19,0.016948482021689415,0.013102221302688122,1.293557911299527,0.19581816845608246,Other,0.2554150023340206,False,1.293557911299527
EOC,Sig 20,0.0,0.0,,,Other,,False,
EBMDT,Sig 0,-0.012123742140829563,0.013194906525313854,-0.9188198580695279,0.35818980383696153,Other,0.43054534017130597,False,0.9188198580695279
EBMDT,Sig 1,-0.0068967766128480434,0.010621669702231884,-0.649311907279404,0.5161367908476007,Other,0.5880039389403046,False,0.649311907279404
EBMDT,Sig 2,-0.023441238328814507,0.011076385155320168,-2.1163256784687827,0.03431711825415196,Other,0.0586896084156518,False,2.1163256784687827
EBMDT,Sig 3,-0.019583333283662796,0.01043637003749609,-1.8764506445539237,0.060593425891172004,Other,0.09588410250910735,False,1.8764506445539237
EBMDT,Sig 4,-0.07650775462388992,0.07346969097852707,-1.0413512511744576,0.29771255855752976,Other,0.36572226017790727,False,1.0413512511744576
EBMDT,Sig 5,-0.01370200514793396,0.01086185872554779,-1.2614788586511407,0.2071363722574917,Other,0.2682341511248094,False,1.2614788586511407
EBMDT,Sig 6,-0.0177573524415493,0.030948489904403687,-0.5737712081073976,0.5661226345850938,Other,0.6358943789411351,False,0.5737712081073976
EBMDT,Sig 7,-0.024340521544218063,0.010812491178512573,-2.2511483378214865,0.024376143732219413,Other,0.042702733545493865,True,2.2511483378214865
EBMDT,Sig 8,-0.007504305336624384,0.012181379832327366,-0.6160472327370664,0.5378633467634251,Other,0.6079460120402921,False,0.6160472327370664
EBMDT,Sig 9,-0.0014359161723405123,0.012599856592714787,-0.11396289805161404,0.9092672048414294,Other,0.9272979992717127,False,0.11396289805161404
EBMDT,Sig 10,-0.02022148109972477,0.011934206821024418,-1.6944134958429506,0.09018673677603606,Other,0.1325192866913183,False,1.6944134958429506
